,Location,Category,Hierarchy_Level,Outlet,Outlet_Hierarchy,Year,Volume_mnl
5615,6,Cider/Perry,1,Grocery Retailers,2,2019,"215,1046448"
5616,6,Cider/Perry,1,Grocery Retailers,2,2020,"200,5719403"
5617,6,Cider/Perry,1,Grocery Retailers,2,2021,"197,9728828"
5618,7,Cider/Perry,1,Grocery Retailers,2,2007,"483,1607815"
5619,7,Cider/Perry,1,Grocery Retailers,2,2008,"488,66789"
5620,7,Cider/Perry,1,Grocery Retailers,2,2009,"508,8460457"
5621,7,Cider/Perry,1,Grocery Retailers,2,2010,"568,2881867"
5622,7,Cider/Perry,1,Grocery Retailers,2,2011,"607,7628089"
5623,7,Cider/Perry,1,Grocery Retailers,2,2012,"643,4647679"
5624,7,Cider/Perry,1,Grocery Retailers,2,2013,"705,9461768"
5625,7,Cider/Perry,1,Grocery Retailers,2,2014,"735,3709047"
5626,7,Cider/Perry,1,Grocery Retailers,2,2015,"745,7766167"
5627,7,Cider/Perry,1,Grocery Retailers,2,2016,"755,5792772"
5628,7,Cider/Perry,1,Grocery Retailers,2,2017,"768,1783901"
5629,7,Cider/Perry,1,Grocery Retailers,2,2018,"760,3492587"
5630,7,Cider/Perry,1,Grocery Retailers,2,2019,"736,284209"
5631,7,Cider/Perry,1,Grocery Retailers,2,2020,"732,1603865"
5632,7,Cider/Perry,1,Grocery Retailers,2,2021,"724,4357993"
5633,1,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2007,"444,4527786"
5634,1,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2008,"491,0013631"
5635,1,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2009,"543,3447808"
5636,1,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2010,"547,981035"
5637,1,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2011,"533,2021809"
5638,1,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2012,"543,749908"
5639,1,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2013,"582,7926296"
5640,1,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2014,"619,2127533"
5641,1,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2015,"646,4674087"
5642,1,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2016,"680,623909"
5643,1,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2017,"725,7416975"
5644,1,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2018,"810,9552311"
5645,1,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2019,"907,7496017"
5646,1,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2020,"991,5012314"
5647,1,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2021,"1071,978068"
5648,2,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2007,"245,9925615"
5649,2,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2008,"279,1601245"
5650,2,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2009,"309,8604395"
5651,2,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2010,"340,0750073"
5652,2,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2011,"373,6363386"
5653,2,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2012,"323,1961934"
5654,2,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2013,"287,0948068"
5655,2,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2014,"282,0780564"
5656,2,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2015,"281,23897"
5657,2,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2016,"279,9997731"
5658,2,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2017,"266,9861167"
5659,2,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2018,"253,5877682"
5660,2,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2019,"244,1449365"
5661,2,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2020,"237,7794529"
5662,2,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2021,"231,9624189"
5663,3,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2007,"461,587351"
5664,3,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2008,"529,9574321"
5665,3,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2009,"568,9416321"
5666,3,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2010,"638,705155"
5667,3,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2011,"502,478724"
5668,3,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2012,"571,7434294"
5669,3,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2013,"484,4983848"
5670,3,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2014,"426,8020729"
5671,3,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2015,"444,2157825"
5672,3,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2016,"371,2069952"
5673,3,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2017,"345,2473241"
5674,3,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2018,"302,3114491"
5675,3,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2019,"242,9775773"
5676,3,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2020,"169,4892686"
5677,3,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2021,"139,1454212"
5678,4,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2007,"152,51062"
5679,4,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2008,"174,5379534"
5680,4,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2009,"187,5883363"
5681,4,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2010,"197,8446045"
5682,4,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2011,"208,3235841"
5683,4,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2012,"216,0064497"
5684,4,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2013,"220,0108564"
5685,4,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2014,"228,1175633"
5686,4,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2015,"246,0391145"
5687,4,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2016,"252,0367316"
5688,4,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2017,"262,4176382"
5689,4,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2018,"274,034079"
5690,4,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2019,"302,1482296"
5691,4,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2020,"326,6962166"
5692,4,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2021,"344,9686634"
5693,5,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2007,"125,9704248"
5694,5,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2008,"133,3482641"
5695,5,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2009,"146,4123323"
5696,5,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2010,"140,5476274"
5697,5,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2011,"159,0150399"
5698,5,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2012,"160,7921739"
5699,5,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2013,"158,9056775"
5700,5,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2014,"157,8211162"
5701,5,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2015,"146,1219142"
5702,5,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2016,"141,083661"
5703,5,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2017,"124,3125278"
5704,5,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2018,"146,3019325"
5705,5,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2019,"155,3627298"
5706,5,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2020,"169,565003"
5707,5,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2021,"182,5278795"
5708,6,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2007,"575,2608513"
5709,6,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2008,"550,496492"
5710,6,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2009,"554,4337432"
5711,6,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2010,"555,9612257"
5712,6,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2011,"525,6572033"
5713,6,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2012,"510,6255391"
5714,6,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2013,"493,582321"
5715,6,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2014,"518,4499584"
5716,6,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2015,"534,9048138"
5717,6,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2016,"604,2563759"
5718,6,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2017,"678,8444025"
5719,6,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2018,"672,8981163"
5720,6,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2019,"670,1799017"
5721,6,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2020,"695,1355486"
5722,6,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2021,"742,7134008"
5723,7,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2007,"327,3063297"
5724,7,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2008,"311,4079419"
5725,7,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2009,"273,7952234"
5726,7,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2010,"260,3612569"
5727,7,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2011,"255,5164967"
5728,7,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2012,"267,263778"
5729,7,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2013,"287,5942021"
5730,7,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2014,"316,9623977"
5731,7,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2015,"335,3456226"
5732,7,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2016,"345,8360323"
5733,7,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2017,"355,6620462"
5734,7,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2018,"361,5231552"
5735,7,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2019,"356,7553977"
5736,7,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2020,"356,6949577"
5737,7,RTDs/High-Strength Premixes,1,Grocery Retailers,2,2021,"361,44681"
5738,1,Spirits,1,Grocery Retailers,2,2007,"6285,409896"
5739,1,Spirits,1,Grocery Retailers,2,2008,"6351,243138"
5740,1,Spirits,1,Grocery Retailers,2,2009,"6424,453972"
5741,1,Spirits,1,Grocery Retailers,2,2010,"6526,886971"
5742,1,Spirits,1,Grocery Retailers,2,2011,"6787,493314"
5743,1,Spirits,1,Grocery Retailers,2,2012,"7055,445973"
5744,1,Spirits,1,Grocery Retailers,2,2013,"7364,411812"
5745,1,Spirits,1,Grocery Retailers,2,2014,"7756,580194"
5746,1,Spirits,1,Grocery Retailers,2,2015,"8340,473538"
5747,1,Spirits,1,Grocery Retailers,2,2016,"8960,304368"
5748,1,Spirits,1,Grocery Retailers,2,2017,"9194,018722"
5749,1,Spirits,1,Grocery Retailers,2,2018,"9434,323702"
5750,1,Spirits,1,Grocery Retailers,2,2019,"9568,064377"
5751,1,Spirits,1,Grocery Retailers,2,2020,"9568,276415"
5752,1,Spirits,1,Grocery Retailers,2,2021,"9540,224154"
5753,2,Spirits,1,Grocery Retailers,2,2007,"49,8125902"
5754,2,Spirits,1,Grocery Retailers,2,2008,"50,39117587"
5755,2,Spirits,1,Grocery Retailers,2,2009,"50,52001357"
5756,2,Spirits,1,Grocery Retailers,2,2010,"51,71285183"
5757,2,Spirits,1,Grocery Retailers,2,2011,"52,63055021"
5758,2,Spirits,1,Grocery Retailers,2,2012,"54,54767398"
5759,2,Spirits,1,Grocery Retailers,2,2013,"56,86554117"
5760,2,Spirits,1,Grocery Retailers,2,2014,"58,06076212"
5761,2,Spirits,1,Grocery Retailers,2,2015,"59,87020027"
5762,2,Spirits,1,Grocery Retailers,2,2016,"59,15365381"
5763,2,Spirits,1,Grocery Retailers,2,2017,"58,39837834"
5764,2,Spirits,1,Grocery Retailers,2,2018,"57,41935157"
5765,2,Spirits,1,Grocery Retailers,2,2019,"57,27689061"
5766,2,Spirits,1,Grocery Retailers,2,2020,"57,18320407"
5767,2,Spirits,1,Grocery Retailers,2,2021,"57,19772178"
5768,3,Spirits,1,Grocery Retailers,2,2007,"2949,952091"
5769,3,Spirits,1,Grocery Retailers,2,2008,"3002,169199"
5770,3,Spirits,1,Grocery Retailers,2,2009,"3056,169792"
5771,3,Spirits,1,Grocery Retailers,2,2010,"3000,986328"
5772,3,Spirits,1,Grocery Retailers,2,2011,"3033,967158"
5773,3,Spirits,1,Grocery Retailers,2,2012,"3068,822505"
5774,3,Spirits,1,Grocery Retailers,2,2013,"2880,376349"
5775,3,Spirits,1,Grocery Retailers,2,2014,"2744,866894"
5776,3,Spirits,1,Grocery Retailers,2,2015,"2771,982434"
5777,3,Spirits,1,Grocery Retailers,2,2016,"2755,392764"
5778,3,Spirits,1,Grocery Retailers,2,2017,"2544,382806"
5779,3,Spirits,1,Grocery Retailers,2,2018,"2305,218255"
5780,3,Spirits,1,Grocery Retailers,2,2019,"2083,635793"
5781,3,Spirits,1,Grocery Retailers,2,2020,"2054,484173"
5782,3,Spirits,1,Grocery Retailers,2,2021,"2046,566634"
5783,4,Spirits,1,Grocery Retailers,2,2007,"851,123679"
5784,4,Spirits,1,Grocery Retailers,2,2008,"901,7361573"
5785,4,Spirits,1,Grocery Retailers,2,2009,"946,2544614"
5786,4,Spirits,1,Grocery Retailers,2,2010,"943,4808405"
5787,4,Spirits,1,Grocery Retailers,2,2011,"945,0234212"
5788,4,Spirits,1,Grocery Retailers,2,2012,"933,1006577"
5789,4,Spirits,1,Grocery Retailers,2,2013,"922,9622221"
5790,4,Spirits,1,Grocery Retailers,2,2014,"934,0761663"
5791,4,Spirits,1,Grocery Retailers,2,2015,"947,812553"
5792,4,Spirits,1,Grocery Retailers,2,2016,"946,926599"
5793,4,Spirits,1,Grocery Retailers,2,2017,"938,3736677"
5794,4,Spirits,1,Grocery Retailers,2,2018,"929,19148"
5795,4,Spirits,1,Grocery Retailers,2,2019,"910,4363833"
5796,4,Spirits,1,Grocery Retailers,2,2020,"906,5374978"
5797,4,Spirits,1,Grocery Retailers,2,2021,"1003,1367"
5798,5,Spirits,1,Grocery Retailers,2,2007,"304,6180564"
5799,5,Spirits,1,Grocery Retailers,2,2008,"320,200417"
5800,5,Spirits,1,Grocery Retailers,2,2009,"331,9883619"
5801,5,Spirits,1,Grocery Retailers,2,2010,"337,0815007"
5802,5,Spirits,1,Grocery Retailers,2,2011,"337,9451795"
5803,5,Spirits,1,Grocery Retailers,2,2012,"345,4598375"
5804,5,Spirits,1,Grocery Retailers,2,2013,"357,0909367"
5805,5,Spirits,1,Grocery Retailers,2,2014,"367,9943707"
5806,5,Spirits,1,Grocery Retailers,2,2015,"380,2761142"
5807,5,Spirits,1,Grocery Retailers,2,2016,"403,8042005"
5808,5,Spirits,1,Grocery Retailers,2,2017,"418,8684491"
5809,5,Spirits,1,Grocery Retailers,2,2018,"435,686951"
5810,5,Spirits,1,Grocery Retailers,2,2019,"447,1626019"
5811,5,Spirits,1,Grocery Retailers,2,2020,"444,9692438"
5812,5,Spirits,1,Grocery Retailers,2,2021,"458,486811"
5813,6,Spirits,1,Grocery Retailers,2,2007,"1097,035872"
5814,6,Spirits,1,Grocery Retailers,2,2008,"1127,688659"
5815,6,Spirits,1,Grocery Retailers,2,2009,"1152,189425"
5816,6,Spirits,1,Grocery Retailers,2,2010,"1187,687292"
5817,6,Spirits,1,Grocery Retailers,2,2011,"1224,255012"
5818,6,Spirits,1,Grocery Retailers,2,2012,"1267,95845"
5819,6,Spirits,1,Grocery Retailers,2,2013,"1307,474697"
5820,6,Spirits,1,Grocery Retailers,2,2014,"1340,549277"
5821,6,Spirits,1,Grocery Retailers,2,2015,"1372,547088"
5822,6,Spirits,1,Grocery Retailers,2,2016,"1407,877082"
5823,6,Spirits,1,Grocery Retailers,2,2017,"1464,263792"
5824,6,Spirits,1,Grocery Retailers,2,2018,"1495,33591"
5825,6,Spirits,1,Grocery Retailers,2,2019,"1546,339432"
5826,6,Spirits,1,Grocery Retailers,2,2020,"1589,240885"
5827,6,Spirits,1,Grocery Retailers,2,2021,"1629,422617"
5828,7,Spirits,1,Grocery Retailers,2,2007,"1338,857777"
5829,7,Spirits,1,Grocery Retailers,2,2008,"1338,730865"
5830,7,Spirits,1,Grocery Retailers,2,2009,"1339,921426"
5831,7,Spirits,1,Grocery Retailers,2,2010,"1346,530289"
5832,7,Spirits,1,Grocery Retailers,2,2011,"1361,185818"
5833,7,Spirits,1,Grocery Retailers,2,2012,"1362,444891"
5834,7,Spirits,1,Grocery Retailers,2,2013,"1364,102505"
5835,7,Spirits,1,Grocery Retailers,2,2014,"1357,443441"
5836,7,Spirits,1,Grocery Retailers,2,2015,"1353,05264"
5837,7,Spirits,1,Grocery Retailers,2,2016,"1331,84526"
5838,7,Spirits,1,Grocery Retailers,2,2017,"1320,605541"
5839,7,Spirits,1,Grocery Retailers,2,2018,"1309,559562"
5840,7,Spirits,1,Grocery Retailers,2,2019,"1301,342551"
5841,7,Spirits,1,Grocery Retailers,2,2020,"1296,171516"
5842,7,Spirits,1,Grocery Retailers,2,2021,"1296,779399"
5843,1,Wine,1,Grocery Retailers,2,2007,"2167,706555"
5844,1,Wine,1,Grocery Retailers,2,2008,"2211,314221"
5845,1,Wine,1,Grocery Retailers,2,2009,"2306,819764"
5846,1,Wine,1,Grocery Retailers,2,2010,"2390,534691"
5847,1,Wine,1,Grocery Retailers,2,2011,"2534,744536"
5848,1,Wine,1,Grocery Retailers,2,2012,"2700,015322"
5849,1,Wine,1,Grocery Retailers,2,2013,"2899,538375"
5850,1,Wine,1,Grocery Retailers,2,2014,"3182,459811"
5851,1,Wine,1,Grocery Retailers,2,2015,"3442,333068"
5852,1,Wine,1,Grocery Retailers,2,2016,"3622,33308"
5853,1,Wine,1,Grocery Retailers,2,2017,"3653,50748"
